Day,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Total
86,274284,268356,449,1220,4259,24.51996315317568,0.025094775393664982,0.09824531496603302,0.3566967564646194,274284
87,274284,268281,423,1238,4342,24.50753654134647,0.02312497016865391,0.09971473122647193,0.36962375725840113,274284
88,274284,268171,459,1222,4432,24.508472583562455,0.029083431678431526,0.09216074873189005,0.3702832360272228,274284
89,274284,268081,442,1249,4512,24.509809612916264,0.02602400052364817,0.09074749889384201,0.3734188876662459,274284
90,274284,267988,447,1268,4581,24.491927971063475,0.027628129969000343,0.0912193611617353,0.3892245378057877,274284
91,274284,267881,465,1281,4657,24.48403849067028,0.02516263442808382,0.09273342111902175,0.39806545378261643,274284
92,274284,267790,485,1266,4743,24.479834494823045,0.03141236249325159,0.09140500336253171,0.39734813932117286,274284
93,274284,267716,459,1282,4827,24.46986905574269,0.021953848707834914,0.09584373983773002,0.41233335571174484,274284
94,274284,267614,477,1267,4926,24.454510159223215,0.02299003421271819,0.08915894823247689,0.4333408583315912,274284
95,274284,267528,480,1272,5004,24.445128872836662,0.02562825084647372,0.08964055381665069,0.4396023225002133,274284
96,274284,267437,484,1266,5097,24.446858514971517,0.02326632072891145,0.08830859941007126,0.44156656488950147,274284
97,274284,267351,481,1278,5174,24.43440991206857,0.02473814202949619,0.09469062579348977,0.4461613201084452,274284
98,274284,267251,488,1276,5269,24.42203708520821,0.023949660000115922,0.09789334957450659,0.4561199052171693,274284
99,274284,267147,509,1263,5365,24.40664368412839,0.025337035814488453,0.09832260341377756,0.4696966766433446,274284
100,274284,267064,488,1292,5440,24.405230264851603,0.021761086504471137,0.09733628731467293,0.4756723613292516,274284
101,274284,266676,773,1329,5506,24.367916964370963,0.04339675716024687,0.1035828223151597,0.4851034561536315,274284
102,274284,266272,1014,1402,5596,24.34526270967344,0.06079180087684909,0.1074377792839352,0.486507710165774,274284
103,274284,265846,1225,1517,5696,24.28748339946735,0.07985496290647535,0.11830090211780835,0.5143607355083647,274284
104,274284,265383,1435,1676,5790,24.245393972243605,0.10699775040452973,0.1294427134288921,0.5181655639229742,274284
105,274284,264859,1703,1832,5890,24.216288276350458,0.1175818449404682,0.13892405754379938,0.5272058211652736,274284
106,274284,264313,1941,2016,6014,24.187239626975465,0.13193453553702772,0.14788477975255016,0.5329410577349569,274284
107,274284,263665,2214,2253,6152,24.120331714498818,0.1672793880719202,0.16139999669362706,0.5509889007356351,274284
108,274284,263016,2445,2537,6286,24.053650045292006,0.1930888467720599,0.18507913483135238,0.5681819731045819,274284
109,274284,262264,2720,2855,6445,23.97961081116451,0.2132471009849319,0.21810043282634298,0.5890416550242146,274284
110,274284,261446,3039,3158,6641,23.928498239891113,0.2209776164239533,0.2574835740072627,0.59304056967767,274284
111,274284,260498,3378,3550,6858,23.845934233054376,0.24394354484368416,0.2943046732617907,0.6158175488401488,274284
112,274284,259478,3708,3977,7121,23.73082224707471,0.2709137400292924,0.3450318907745549,0.6532321221214434,274284
113,274284,258378,4020,4495,7391,23.603123937624293,0.3133302785286384,0.39330567257235777,0.690240111274711,274284
114,274284,257120,4491,4984,7689,23.517790273195907,0.36333357368920643,0.4029294008190808,0.7159467522958058,274284
115,274284,255667,5097,5499,8021,23.407561961397697,0.4198253041798279,0.421378133327127,0.7512346010953477,274284
116,274284,254060,5698,6090,8436,23.260439121507932,0.47275094010109925,0.4821518696428109,0.7846580687481565,274284
117,274284,252325,6301,6766,8892,23.151925974448325,0.4959406632216103,0.531680375017851,0.8204529873122138,274284
118,274284,250435,6917,7587,9345,22.987399584116325,0.5498004596327837,0.600113186673904,0.8626867695769886,274284
119,274284,248406,7605,8432,9841,22.786013137104927,0.6138207823736299,0.6701802496489848,0.9299858308724568,274284
120,274284,246150,8329,9363,10442,22.59381365408411,0.6850398975525706,0.7450630105104953,0.9760834378528239,274284
121,274284,243625,9224,10328,11107,22.411815877187898,0.7311566543692772,0.8446248661872454,1.0124026022555794,274284
122,274284,240882,10163,11418,11821,22.173032676311525,0.8229785496513706,0.9462889107379865,1.0576998632991168,274284
123,274284,237913,11129,12621,12621,21.891019597661455,0.9208749021797417,1.0616810202996754,1.1264244798591276,274284
124,274284,234666,12148,13938,13532,21.614143024647397,0.9965587042558021,1.1913285441368568,1.1979697269599443,274284
125,274284,231050,13377,15340,14517,21.239815101999454,1.1317841846807126,1.3430497646103718,1.2853509487094616,274284
126,274284,227143,14671,16860,15610,20.829394909195152,1.2680748186026163,1.5047233342280808,1.3978069379741518,274284
127,274284,223021,15911,18526,16826,20.42021609381326,1.385977804048791,1.6303785223193699,1.5634275798185793,274284
128,274284,218519,17345,20311,18109,20.044050231382226,1.4794742179113014,1.8051810237240218,1.6712945269824495,274284
129,274284,213682,18702,22365,19535,19.622895553344527,1.6418508322221417,1.9460393035628671,1.7892143108704646,274284
130,274284,208505,20293,24374,21112,19.13678919837915,1.8328414201921117,2.1278828396723584,1.9024865417563765,274284
131,274284,202942,21880,26686,22776,18.662044242090623,1.946424637754028,2.3431368133767307,2.048394306778619,274284
132,274284,197066,23620,28971,24627,18.105285395183547,2.1391889980803973,2.5914454022332927,2.1640802045027634,274284
133,274284,190894,25159,31592,26639,17.536085954574958,2.279212134072289,2.8288980887495843,2.355803822603169,274284
134,274284,184449,26769,34228,28838,16.900031865167772,2.44410484932364,3.089788488076141,2.5660747974324454,274284
135,274284,177691,28260,37087,31246,16.317200122993174,2.566178548059489,3.307692267943655,2.8089290610036803,274284
136,274284,170601,29766,39948,33969,15.61570500689253,2.7466702963361715,3.5631481684425967,3.074476528328702,274284
137,274284,163343,31154,43015,36772,14.98010224491846,2.8416033605977873,3.841860115147047,3.336434279336705,274284
138,274284,155683,32647,46179,39775,14.365922825823374,2.968520780779991,4.091533850386608,3.574022543010027,274284
139,274284,147898,34027,49343,43016,13.616896905057407,3.1076920573912195,4.380601016485128,3.8948100210662453,274284
140,274284,140109,35162,52599,46414,12.974062300180357,3.170482930574064,4.615085779201841,4.240368990043737,274284
141,274284,132201,36170,55751,50162,12.21274429403511,3.2030636056711854,4.981690983926859,4.602501116366847,274284
142,274284,124420,36650,59152,54062,11.528687518680536,3.231070638842275,5.352644829066094,4.887597013411095,274284
