Day,S,E,I,R,Total
143,493350.69866483775,65.51071978316652,150.86974881474544,707.9208665643807,494275.0
144,493339.0130560152,66.17080583478376,152.39237417787592,717.4237639722219,494275.00000000006
145,493327.2098015338,66.83745304216798,153.930184488846,727.0225609352204,494275.0
146,493315.2877334498,67.51072481679695,155.4833275495776,736.7182141839133,494275.0000000001
147,493303.24567039346,68.19068526064733,157.05195279411393,746.5116915518049,494275.00000000006
148,493291.08242344623,68.87739886117457,158.63621055348193,756.4039671391148,494275.0
149,493278.796791948,69.57093070790707,160.236252582053,766.3960247620541,494275.00000000006
150,493266.387563217,70.27134650574891,161.85223209138533,776.4888581858447,494274.99999999994
151,493253.8535123105,70.97871257647286,163.48430376791828,786.6834713451617,494275.00000000006
152,493241.19340286334,71.69309582539795,165.1326236790336,796.9808776322769,494275.0
153,493228.40598703275,72.41456374358646,166.79734927928314,807.3820999443792,494275.0
154,493215.4900040384,73.14318446523949,168.47863957337287,817.888171923043,494275.00000000006
155,493202.44418187835,73.87902670027091,170.17665492457925,828.5001364968341,494275.00000000006
156,493189.2672362765,74.62215977752648,171.8915571700031,839.219046776034,494275.0
157,493175.95786969975,75.37265369346369,173.62350971762137,850.0459668892096,494275.00000000006
158,493162.5147729927,76.13057903359676,175.37267738176928,860.9819705919308,494275.0
159,493148.93662483775,76.89600699729542,177.13922643891786,872.0281417260531,494275.0
160,493135.222091461,77.6690094108888,178.92332465852448,883.1855744696032,494275.00000000006
161,493121.36982649873,78.4496587331615,180.72514131766724,894.4553734504412,494274.99999999994
162,493107.3784706513,79.23802807120339,182.54484723460436,905.8386540429871,494275.00000000006
163,493093.2466507459,80.03419122505817,184.38261485497242,917.3365431741161,494275.00000000006
164,493078.9729808799,80.83822263098584,186.23861815266872,928.9501783365077,494275.00000000006
165,493064.55606189073,81.65019738624659,188.1130326797405,940.6807080433283,494275.0
166,493049.994481119,82.4701912596479,190.00603559025183,952.5292920311988,494275.00000000006
167,493035.2868122535,83.29828069805204,191.91780565676666,964.4971013917425,494275.00000000006
168,493020.4316156578,84.13454281038437,193.84852323222498,976.5853182996332,494275.00000000006
169,493005.42743945343,84.97905531617924,195.79837012574842,988.7951351046547,494275.00000000006
170,492990.2728171258,85.83189665694204,197.76752987361374,1001.1277563437153,494275.0
171,492974.9662681763,86.69314596487602,199.75618766403915,1013.584398194834,494275.00000000006
172,492959.50629810337,87.56288306306709,201.76453033832183,1026.1662884952957,494275.00000000006
173,492943.89139828394,88.4411884702852,203.79274640318044,1038.8746668426036,494275.00000000006
174,492928.1200458581,89.32814340256162,205.8410260387666,1051.710784700618,494275.00000000006
175,492912.1907036145,90.22382977257897,207.90956110373807,1064.6759055092025,494275.0
176,492896.10181986424,91.1283302060625,209.99854516317046,1077.7713047665545,494275.00000000006
177,492879.8518283259,92.04172804188104,212.10817349458523,1090.99827013771,494275.00000000006
178,492863.4391480078,92.96410733633208,214.23864309959876,1104.3581015563288,494275.00000000006
179,492846.8621830903,93.89555286774855,216.3901527160036,1117.8521113259612,494275.0
180,492830.11932270374,94.83615014497585,218.562902832008,1131.4816243192874,494275.0
181,492813.20894070773,95.78598541579701,220.75709570044745,1145.2479781760499,494275.0
182,492796.1293958573,96.74514566097227,222.9729353449713,1159.1525231367916,494275.00000000006
183,492778.8790315573,97.71371860359608,225.2106275747737,1173.1966222643764,494275.00000000006
184,492761.456175735,98.69179271405496,227.4703799968706,1187.38165155414,494275.00000000006
185,492743.85914071696,99.6794572148242,229.75240202828684,1201.7090000399626,494275.00000000006
186,492726.08621955157,100.67680222457194,232.0569052333944,1216.180072990484,494275.00000000006
187,492708.13570190175,101.68391813698169,234.38410180982856,1230.7962781514295,494275.0
188,492690.0058451572,102.70089674938221,236.73420735706244,1245.5590507363365,494274.99999999994
189,492671.6948985641,103.72783031975341,239.1074385732211,1260.4698325429322,494275.0
190,492653.2010947108,104.764811899586,241.50401406341652,1275.5300793262213,494275.0
191,492634.5226495279,105.8119353338817,243.92415433974824,1290.7412607984893,494275.0
192,492615.65776218526,106.86929525232873,246.3680818329815,1306.1048607294126,494275.0
193,492596.60461501114,107.93698706236532,248.83602090172795,1321.622377024758,494275.0
194,492577.3613735749,109.01510696057308,251.32819782707531,1337.2953216374704,494275.0
195,492557.92618643155,110.1037519254042,253.84484085531474,1353.125220787751,494275.00000000006
196,492538.29718527093,111.20301972653786,256.38618016136513,1369.1136148411313,494275.0
197,492518.4724841988,112.3130089918731,258.9524478694533,1385.2620589398102,494274.99999999994
198,492498.45018014964,113.43381916456663,261.54387804719676,1401.572122638577,494275.0
199,492478.2283524033,114.56555049977314,264.16070676721387,1418.0453903296875,494275.0
200,492457.8050625608,115.70830407142726,266.80317210321294,1434.6834612645957,494275.0
201,492437.1783545431,116.86218177343257,269.4715141282602,1451.4879495552157,494275.0
202,492416.346254054,118.02728632335224,272.1659749750976,1468.4604846475515,494275.0
203,492395.3067690215,119.2037212655574,274.8867987804453,1485.6027109324968,494275.0
204,492374.0578887601,120.39159100858083,277.6342317462083,1502.9162884850925,494275.0
205,492352.5975845242,121.59100079373448,280.4085221057902,1520.4028925762402,494274.99999999994
206,492330.92380875075,122.80205671835367,283.20992018787337,1538.0642143429757,494274.99999999994
207,492309.0344953657,124.02486572827137,286.0386783889273,1555.9019605170931,494275.0
208,492286.92755940324,125.25953562410702,288.89505120925816,1573.9178537633811,494275.0
209,492264.6008968339,126.50617506529258,291.77929526850164,1592.1136328323323,494275.0
210,492242.05238434166,127.76489358358023,294.69166931542867,1610.4910527592626,494275.0
211,492219.27987857815,129.0358016060404,297.63243428709086,1629.0518855286737,494274.99999999994
212,492196.281217955,130.31901039449525,300.6018531729989,1647.79791847745,494274.99999999994
213,492173.05422190024,131.61463207065444,303.6001910714901,1666.7309549575452,494274.99999999994
214,492149.5966908317,132.92277961700728,306.6277151917287,1685.8528143595083,494275.0
215,492125.9064032673,134.24356696244305,309.684695076417,1705.165334693828,494275.0
216,492101.9811157781,135.57710898364076,312.7714026054095,1724.6703726328305,494275.0
217,492077.81856752705,136.92352137059288,315.88811164592187,1744.3697994563902,494274.99999999994
218,492053.41647800436,138.28292069370195,319.03509822705837,1764.2655030748067,494274.9999999999
219,492028.7725469965,139.65542440454516,322.2126405422239,1784.3593880566834,494274.99999999994
220,492003.8844503879,141.04115093476312,325.4210192757292,1804.6533794015363,494274.99999999994
221,491978.7498425974,142.4402196386755,328.66051741326413,1825.1494203505765,494274.99999999994
222,491953.3663596043,143.85275072199568,331.93142000646054,1845.8494696671792,494274.9999999999
223,491927.73161696625,145.27886528852017,335.23401432709545,1866.7555034180816,494275.0
224,491901.8432096528,146.7186853438715,338.56858987915626,1887.8695151241352,494274.99999999994
225,491875.69870714925,148.17233390552246,341.9354387535075,1909.1935201917333,494275.0
226,491849.29565802554,149.6399349001213,345.33485529691546,1930.729551777392,494275.0
227,491822.6315911681,151.12161313581976,348.76713602284667,1952.4796596732242,494275.0
228,491795.70401428535,152.61749433584507,352.2325797196882,1974.4459116590951,494275.0
229,491768.510415875,154.12770509101375,355.7314873251746,1996.6303917088162,494275.0
230,491741.0482486801,155.65237325914325,359.26416298259466,2019.0352150781503,494274.99999999994
231,491713.31495672266,157.19162731238842,362.83091231488373,2041.662503650059,494275.0
232,491685.3079570949,158.7455967768478,366.43204358712205,2064.514402541099,494275.0
233,491657.02464533655,160.3144121027454,370.06786736324153,2087.5930751974506,494274.99999999994
234,491628.46239429974,161.89820468618467,373.7386965747706,2110.9007044393275,494275.0
235,491599.6185487882,163.49710696850218,377.44484684331763,2134.4394974,494275.0
236,491570.4904336468,165.11125228864051,381.18663599546124,2158.211678069149,494275.0
237,491541.07535142964,166.74077492687692,384.9643842033485,2182.2194894401455,494275.00000000006
238,491511.37058139406,168.38581012421795,388.7784140457227,2206.465194436017,494275.00000000006
239,491481.37337927154,170.0464940875135,392.6290505222578,2230.951076118723,494275.00000000006
240,491451.0809770391,171.7229639945719,396.5166210678942,2255.679437898441,494275.0
241,491420.49058267346,173.41535799577176,400.44145557110147,2280.65260375969,494275.0
242,491389.59937850496,175.12381493176738,404.4038867105705,2305.872919852726,494275.00000000006
243,491358.40452009626,176.84847417169146,408.40425015582593,2331.3427555762023,494275.0
244,491326.90314056934,178.58947687140426,412.4428831544161,2357.064499404803,494275.0
245,491295.09235064324,180.34696603902972,416.52012446229384,2383.0405588554186,494275.0
246,491262.96923454065,182.12108469669766,420.6363163270568,2409.2733644355376,494274.9999999999
247,491230.53085118026,183.91197636866306,424.79180395678793,2435.765368494231,494274.99999999994
248,491197.77423493646,185.71978579093056,428.98693479055714,2462.5190444819978,494274.99999999994
249,491164.6963947928,187.54465861181174,433.2220588334072,2489.5368877619003,494274.99999999994
250,491131.2943140464,189.38674201774293,437.49752806792156,2516.821415867909,494274.99999999994
251,491097.5649503523,191.24618415360592,441.81369700651237,2544.375168487533,494274.99999999994
252,491063.50523572776,193.12313357171743,446.17092321712585,2572.2007074833027,494274.9999999999
253,491029.1120761635,195.01773992490914,450.56956667451175,2600.3006172369574,494274.9999999999
254,490994.3823515368,196.93015384139142,455.0099898822959,2628.677504739463,494275.0
255,490959.312915322,198.86052710705954,459.49255770645675,2657.333999864428,494274.99999999994
256,490923.90059460246,200.80901258466236,464.0176374519204,2686.2727553609334,494275.0
257,490888.14218976966,202.7757639214723,468.58559914751476,2715.496447161322,494275.0
258,490852.03447455366,204.76093571991356,473.1968153821568,2745.00777434424,494275.0
259,490815.5741956195,206.76468355591823,477.8516612944448,2774.8094595301636,494275.00000000006
260,490778.7580726037,208.78716399367462,482.55051455654575,2804.9042488460345,494275.0
261,490741.58279780584,210.8285346243363,487.29375534137057,2835.294912228422,494275.0
262,490704.04503610363,212.888953978178,492.08176640452666,2865.984243513594,494274.99999999994
263,490666.14142483,214.96858153633048,496.9149330740779,2896.9750605595436,494274.99999999994
264,490627.8685734867,217.0675777419656,501.7936432385666,2928.2702055327372,494274.99999999994
265,490589.2230655943,219.18610393599985,506.71828718148043,2959.872543288136,494274.99999999994
266,490550.2014491862,221.32432268324342,511.6892583996722,2991.784969730825,494274.99999999994
267,490510.8002511846,223.4823972615805,516.7069523042707,3024.0103992495033,494275.0
268,490471.0159666372,225.66049202121587,521.7717671844705,3056.5517741571302,494275.00000000006
269,490430.84506882995,227.85877203589368,526.8841032798051,3089.4120558542936,494274.99999999994
270,490390.2839924829,230.07740365094207,532.0443642737553,3122.594239592418,494275.00000000006
271,490349.3291561548,232.31655372961706,537.2529552726756,3156.1013348428355,494275.0
272,490307.9769347116,234.57639055578738,542.510285257519,3189.936389475038,494274.99999999994
273,490266.2236859629,236.85708295405345,547.816764673028,3224.102466409966,494274.99999999994
274,490224.0657313513,239.1588009177728,553.1728071406724,3258.6026605901834,494275.0
275,490181.4993727785,241.4817150421224,558.578827923747,3293.44008425556,494274.99999999994
276,490138.5208697652,243.82599725638303,564.0352459181724,3328.6178870602116,494274.99999999994
277,490095.1264575769,246.1918202735804,569.5424821491639,3364.139240000334,494274.99999999994
278,490051.3123351065,248.57935792535864,575.1009607621802,3400.0073462058913,494274.9999999999
279,490007.0746857375,250.98878430882297,580.7111070557007,3436.225422897937,494275.0
280,489962.40965034004,253.4202748908014,586.3733500274489,3472.796724741679,494274.99999999994
281,489917.31333319156,255.87400626750951,592.0881218128687,3509.724538727997,494274.99999999994
282,489871.7818192915,258.3501555718672,597.8558558381869,3547.012169298394,494274.9999999999
283,489825.8111666396,260.84890073185346,603.6769876551042,3584.6629449733837,494274.99999999994
284,489779.3973978962,263.3704207495557,609.5519558423479,3622.680225511832,494274.99999999994
285,489732.53650475095,265.91489548675287,615.4812014417223,3661.0673983204892,494274.9999999999
286,489685.22444662807,268.4825055622842,621.4651679019952,3699.827879907583,494274.99999999994
287,489637.45715285296,271.07343252379286,627.5043011727981,3738.9651134503583,494274.99999999994
288,489589.2305218826,273.6878587823576,633.5990496729828,3778.482569662025,494275.0
289,489540.54041954776,276.32596739528856,639.7498642453489,3818.3837488115664,494274.99999999994
290,489491.3826804679,278.9879422431446,645.9571981922145,3858.6721790966553,494274.99999999994
291,489441.7531083144,281.6739680626856,652.2215072820396,3899.35141634079,494274.99999999994
292,489391.6474747466,284.38423040195147,658.5432496167905,3940.4250452345163,494274.9999999999
293,489341.0615186131,287.11891561761763,664.9228854949339,3981.89668027431,494275.0
294,489289.99094735173,289.8782108782716,671.3608776514043,4023.769964118501,494274.99999999994
295,489238.43143600965,292.6623041255597,677.8576910850741,4066.0485687796167,494274.9999999999
296,489186.3786274903,295.47138409292774,684.4137931034201,4108.736195313268,494274.99999999994
297,489133.8281325234,298.3056402692067,691.029653346104,4151.836573861219,494274.9999999999
298,489080.77552884974,301.1652627064141,697.7057437505791,4195.353464693172,494274.9999999999
299,489027.21636202006,304.0504422255539,704.4425385709325,4239.290657183411,494274.9999999999
300,488973.1461447369,306.9613703457921,711.2405142505872,4283.651970666641,494274.99999999994
301,488918.56035669346,309.8982392674548,718.1001493905179,4328.44125464854,494275.0
302,488863.45444505214,312.86124189914835,725.0219248663942,4373.662388182287,494275.0
303,488807.82382355264,315.85057179789425,732.006323575552,4419.319281073883,494274.99999999994
304,488751.6638730219,318.86642320475204,739.0538305868602,4465.415873186438,494274.99999999994
305,488694.9699412218,321.9089909947138,746.1649331151945,4511.956134668255,494275.0
306,488637.73734230886,324.9784705505002,753.3401204059568,4558.944066734647,494274.99999999994
307,488579.96135735005,328.0750579022082,760.5798838313215,4606.383700916422,494275.0
308,488521.63723377354,331.1989496175491,767.8847167118972,4654.279099897022,494275.0
309,488462.76018562604,334.3503428462885,775.2551144137598,4702.6343571139305,494275.0
310,488403.32539331436,337.5294352773808,782.6915742272565,4751.453597181022,494275.0
311,488343.32800349925,340.7364251208091,790.1945953221348,4800.7409760578075,494275.0
312,488282.76312926563,343.97151111856704,797.7646788261043,4850.500680789796,494275.0000000001
313,488221.625849717,347.2348924199343,805.4023276408365,4900.736930222292,494275.0000000001
314,488159.911210287,350.5267686909558,813.1080465798827,4951.453974442179,494275.00000000006
315,488097.61422237527,353.8473399826336,820.882342154973,5002.6560954871775,494275.00000000006
