Day,S,E,I,R,Total
256,219872.64544358585,179.49298292141046,401.37195851050717,1929.4896149826554,222383.00000000044
257,219840.21761837014,181.68033282718693,406.3035332116103,1954.7985155914914,222383.0000000004
258,219807.39635298212,183.89273727577506,411.2926241288034,1980.4182856137277,222383.00000000044
259,219774.17718454244,186.13044312757322,416.33982409945327,2006.3525482309526,222383.0000000004
260,219740.55560722496,188.39369853334262,421.445730213125,2032.6049640289975,222383.00000000044
261,219706.5270722255,190.6827529308889,426.61094378257576,2059.1792310614583,222383.0000000004
262,219672.08698770392,192.99785712417713,431.8360702029968,2086.0790849693517,222383.00000000044
263,219637.2307180292,195.33926309213874,437.12171893860926,2113.308299940488,222383.00000000044
264,219601.9535844244,197.70722416460194,442.4685035414583,2140.8706878699927,222383.00000000044
265,219566.2508637677,200.10199502817323,447.87704132915957,2168.7700998754267,222383.00000000047
266,219530.1177893463,202.5238316747555,453.3479536267526,2197.010425352623,222383.0000000004
267,219493.5495499817,204.9729912507673,458.88186561780014,2225.595593150176,222383.00000000044
268,219456.54129028658,207.44973212224215,464.47940637520543,2254.52957121641,222383.00000000044
269,219419.0881103825,209.95431379405522,470.14120880287834,2283.8163670210097,222383.00000000044
270,219381.18506554762,212.48699683060676,475.8679095740905,2313.4600280481222,222383.00000000044
271,219342.82716652358,215.0480429573878,481.6601491461188,2343.46464137333,222383.00000000044
272,219304.00937869036,217.63771492972316,487.51857149819773,2373.834334882157,222383.00000000044
273,219264.72662268716,220.25627660599184,493.44382435244177,2404.573276354849,222383.00000000044
274,219224.97377357318,222.90399275485274,499.43655886409994,2435.6856748083046,222383.00000000044
275,219184.74566127177,225.58112916807556,505.4974297845465,2467.1757797760365,222383.0000000004
276,219144.0370698138,228.28795239823052,511.6270950974647,2499.0478826909243,222383.00000000047
277,219102.8427378287,231.02472993391729,517.8262162608398,2531.306315976962,222383.0000000004
278,219061.15735879977,233.79173028820185,524.0954583296357,2563.9554525828325,222383.00000000044
279,219018.97558058586,236.5892228155114,530.4354896914655,2596.9997069075935,222383.00000000044
280,218976.29200380866,239.41747704878472,536.8469810854307,2630.443538057548,222383.00000000044
281,218933.1011838713,242.27676352911698,543.3306068301752,2664.291445769827,222383.0000000004
282,218889.39763061702,245.1673536654622,549.8870446162144,2698.5479711017306,222383.00000000044
283,218845.17580766478,248.08951933875238,556.5169748725136,2733.2176981243783,222383.0000000004
284,218800.43013178135,251.04353248357305,563.2210800854161,2768.3052556501084,222383.00000000044
285,218755.1549742457,254.02966599708495,570.0000462784519,2803.81531347921,222383.00000000047
286,218709.3446603501,257.0481934041792,576.8545624665513,2839.752583779618,222383.00000000047
287,218662.99346892085,260.09938817084634,583.7853194429398,2876.121823465786,222383.0000000004
288,218616.09563249993,263.183523970698,590.7930102507894,2912.927833279016,222383.0000000004
289,218568.6453376805,266.3008751779385,597.8783310556073,2950.1754560863947,222383.00000000044
290,218520.6367249058,269.4517167111607,605.0419808531929,2987.8695775302635,222383.00000000044
291,218472.06388873272,272.6363220578531,612.2846582385207,3026.0151309713387,222383.00000000044
292,218422.92087744395,275.8549661804692,619.6070661589093,3064.6170902170948,222383.0000000004
293,218373.2016932799,279.1079237794037,627.0099090729439,3103.6804738681835,222383.00000000044
294,218322.9002926082,282.3954695525012,634.493893357716,3143.210344482037,222383.00000000044
295,218272.0105866043,285.71787734624786,642.0597258726934,3183.211810177185,222383.00000000044
296,218220.52644028814,289.07542123205803,649.7081157891976,3223.6900226910175,222383.0000000004
297,218168.44167288148,292.4683750358169,657.4397737960835,3264.65017828705,222383.00000000047
298,218115.75005794645,295.8970121824584,665.2554118378436,3306.0975180336613,222383.0000000004
299,218062.44532471226,299.36160555691026,673.1557428329859,3348.0373268982776,222383.00000000044
300,218008.52115721547,302.86242741791375,681.1414805666957,3390.474934800363,222383.00000000044
301,217953.97119412688,306.3997492952446,689.2133395287862,3433.415717049534,222383.00000000044
302,217898.78902916834,309.97384187266033,697.3720347045979,3476.8650942548225,222383.0000000004
303,217842.96821180615,313.58497516037704,705.6182816281682,3520.8285314057566,222383.00000000044
304,217786.50224802046,317.23341870462116,713.9527964666644,3565.311536808702,222383.00000000047
305,217729.38459906774,320.9194408226014,722.3762952828754,3610.319664827222,222383.00000000044
306,217671.60868220322,324.64330878920816,730.8894941003754,3655.8585149076425,222383.00000000047
307,217613.1678710302,328.40528873532776,739.4931087251582,3701.9337315097773,222383.00000000044
308,217554.05549724412,332.2056452812658,748.187854341177,3748.5510031338904,222383.00000000044
309,217494.26484926746,336.04464173697437,756.9744455898518,3795.716063406144,222383.00000000044
310,217433.7891726032,339.9225399889748,765.8535963820622,3843.4346910262116,222383.00000000047
311,217372.62167031606,343.8396003639633,774.826019690226,3891.7127096301892,222383.00000000044
312,217310.7555045487,347.7960811818248,783.8924272450226,3940.5559870248885,222383.0000000004
313,217248.1837969134,351.79223862175644,793.053529348852,3989.970435116443,222383.00000000047
314,217184.89962728493,355.82832703374015,802.3100348553293,4039.962010826433,222383.0000000004
315,217120.89603487457,359.9045986146952,811.6626509119175,4090.5367155992394,222383.00000000044
316,217056.16602187688,364.02130262461196,821.1120809662223,4141.700594532717,222383.0000000004
317,216990.70254128537,368.1786890422487,830.6590313328503,4193.459738339961,222383.00000000044
318,216924.49852162777,372.37700158936576,840.3041978217013,4245.820278961609,222383.00000000047
319,216857.54684446676,376.61648347450654,850.0482779554859,4298.788394103675,222383.0000000004
320,216789.84035395354,380.8973751142145,859.8919657613172,4352.370305171383,222383.00000000044
321,216721.371857882,385.21991495413397,869.8359505045615,4406.572276659733,222383.00000000044
322,216652.13412842946,389.58433885505883,879.8809170132212,4461.400615702731,222383.00000000047
323,216582.11990190236,393.9908758508757,890.027550082926,4516.861672164288,222383.00000000044
324,216511.3218791317,398.43975339611757,900.2765286259594,4572.961838846674,222383.00000000044
325,216439.73272622246,402.93119650699833,910.6285261325864,4629.707551138393,222383.00000000044
326,216367.34507596205,407.4654264010137,921.0842116048726,4687.105286032487,222383.0000000004
327,216294.1515265484,412.042659906418,931.64424905847,4745.161564487143,222383.00000000044
