Day,S,E,I,R,Total
133,9673.295981515801,9498.60153421906,63981.78355708071,191129.31892718453,274283.0000000001
134,9029.731071945951,8625.704788945477,61564.183449392556,195063.3806897161,274283.0000000001
135,8451.318364956229,7827.508898347952,59157.950796481535,198846.2219402144,274283.0000000001
136,7930.7691925771605,7099.195433196327,56774.12647277395,202478.90890145267,274283.0000000001
137,7461.641006382311,6435.91108501853,54422.29426963175,205963.15363896752,274283.0000000001
138,7038.244232019832,5832.858716271394,52110.67151460207,209301.22553710683,274283.0000000001
139,6655.556935424478,5285.367160752931,49846.20720122135,212495.86870260135,274283.0000000001
140,6309.147434610906,4788.942958883112,47634.68394565436,215550.22566085175,274283.0000000001
141,5995.10470050263,4339.306941628347,45480.820875111174,218467.76748275795,274283.0000000001
142,5709.976160153786,3932.4183664351676,43388.37514600989,221252.23032740125,274283.0000000001
143,5450.712419571641,3564.4889647392374,41360.2403584771,223907.5582572121,274283.0000000001
144,5214.618338702691,3231.988984649659,39398.540586686366,226437.85208996138,274283.0000000001
145,4999.309879707177,2931.646991860781,37504.71914668538,228847.32398174677,274283.0000000001
146,4802.676148298318,2660.444925462285,35679.62153326387,231140.2573929756,274283.00000000006
147,4622.846072388016,2415.609660714068,33923.57220530636,233320.97206159163,274283.00000000006
148,4458.159198873994,2194.602081442988,32236.445128201147,235393.79359148192,274283.00000000006
149,4307.140129212619,1995.104485131202,30617.72811987276,237363.0272657835,274283.00000000006
150,4168.476156264295,1815.007003765629,29066.581134117318,239232.93570585278,274283.0
151,4040.997712196513,1652.3935265918806,27581.88876228418,241007.71999892747,274283.00000000006
152,3923.661276945335,1505.5275276050343,26162.307256813907,242691.50393863575,274283.0
153,3815.5344366107647,1372.838113446657,24806.306393728602,244288.32105621402,274283.00000000006
154,3715.782818390953,1252.906488466795,23512.20657518037,245802.1041179619,274283.0
155,3623.6586615725996,1144.4530074061547,22278.21152058889,247236.67681043237,274283.0
156,3538.4908142103404,1046.3249141353986,21102.436925320355,248595.74734633396,274283.00000000006
157,3459.675971832821,957.4848285802532,19982.935450141063,249882.9037494459,274283.0
158,3386.670996322351,877.0000164758845,18917.718388690606,251101.61059851118,274283.0
159,3318.986178078955,804.0324470155001,17904.77433912249,252255.20703578307,274283.0
160,3256.17931754189,737.8296299976887,16942.08519437403,253346.90585808642,274283.00000000006
161,3197.8505224395158,677.7162086697691,16027.639734094253,254379.79353479648,274283.0
162,3143.637628442662,623.0862753647328,15159.445087227354,255356.83100896527,274283.0
163,3093.2121639449333,573.3963723493973,14335.536307111593,256280.8551565941,274283.0
164,3046.275790089906,528.1591348678594,13553.984282289546,257154.5807927527,274283.0
165,3002.557156137245,486.9375326832382,12812.902184570698,257980.60312660882,274283.0
166,2961.809118162442,449.33966562991316,12110.450636629535,258761.40057957813,274283.0
167,2923.806275916885,415.014069211352,11444.841763327431,259499.33789154433,274283.0
168,2888.3427885776227,383.64548766437844,10814.342273901533,260196.66944985648,274283.0
169,2855.230435220124,354.9510739026574,10217.27570625185,260855.54278462534,274283.0
170,2824.29689027609,328.6769777546619,9652.02395048187,261478.00218148736,274283.0
171,2795.384188142267,304.59528652115074,9117.028155199197,262065.99237013736,274283.0
172,2768.347353950531,282.5012840510756,8610.789109809017,262621.36225218937,274283.0
173,2743.0531816768776,262.21099792530896,8131.867180653131,263145.86863974464,274282.99999999994
