Day,S,E,I,R,Total
119,304060.6967022791,44.684116170132896,99.2741039874918,376.3450775636708,304581.0000000004
120,304052.59589597455,45.254515176207164,100.54315088836721,382.60643796125606,304581.0000000004
121,304044.39176045253,45.8321227117821,101.8282821432334,388.94783469284863,304581.00000000035
122,304036.0829919683,46.41702799845559,103.12969803024258,395.37028200334044,304581.0000000004
123,304027.66827056545,47.00932131741008,104.44760125086871,401.87480686662883,304581.0000000004
124,304019.1462601199,47.60909401085845,105.78219691941263,408.46244895014036,304581.00000000035
125,304010.5156079902,48.21643850274344,107.13369261211375,415.13426089524467,304581.00000000035
126,304001.77494483185,48.83144831005624,108.50229839237105,421.8913084660036,304581.0000000003
127,303992.9228844992,49.45421804840148,109.88822682459,428.73467062810954,304581.0000000003
128,303983.9580231137,50.08484348559161,111.2916931040907,435.6654402968956,304581.0000000003
129,303974.8789401646,50.7234214784896,112.7129149035535,442.6847234536613,304581.00000000023
130,303965.68419810734,51.37004999686692,114.15211242850096,449.793639467608,304581.00000000035
131,303956.37234199623,52.024828145313016,115.60950846807188,456.99332139064995,304581.0000000003
132,303946.941899265,52.6878561766132,117.0853284251823,464.28491613346614,304581.00000000023
133,303937.39137852995,53.35923555260949,118.57980048512273,471.6695854325627,304581.00000000023
134,303927.719269491,54.03906895173065,120.0931556286697,479.1485059289057,304581.0000000003
135,303917.9240438279,54.72746022811566,121.62562750406867,486.7228684401581,304581.0000000003
136,303908.0041543286,55.424514456715876,123.17745254968679,494.39387866522037,304581.00000000023
137,303897.9580346305,56.130337948550675,124.7488700296484,502.1627573915631,304581.0000000003
138,303887.78409924195,56.84503824595991,126.34012203013899,510.0307404822016,304581.00000000023
139,303877.48074457515,57.568724045539646,127.95145331351512,517.9990780660211,304581.00000000023
140,303867.0463468486,58.3015053449341,129.58311161257532,526.0690361941282,304581.00000000023
141,303856.47926234,59.04349342152827,131.23534759430282,534.2418966444002,304581.00000000023
142,303845.7778273088,59.79480083478794,132.90841487010564,542.5189569865374,304581.00000000023
143,303834.9403577766,60.55554143880554,134.6025700257652,550.901530759106,304581.0000000003
144,303823.96514921647,61.32583040809563,136.31807263497632,559.3909477407038,304581.00000000023
145,303812.8504763831,62.10578424296479,138.0551852981835,567.9885540760282,304581.0000000003
146,303801.59459314874,62.89552077390702,139.8141736826248,576.6957123950199,304581.0000000003
147,303790.1957322425,63.69515918018712,141.59530654480406,585.5138020327976,304581.0000000003
148,303778.6521050285,64.50482000271423,143.39885576003334,594.4442192090276,304581.0000000003
149,303766.96190115483,65.32462516011722,145.22509636610098,603.4883773191946,304581.00000000023
150,303755.12328798097,66.15469797031113,147.07430663116574,612.6477074178028,304581.00000000023
151,303743.13441094884,66.99516314867914,148.94676801848217,621.9236578842454,304581.00000000023
152,303730.99339315144,67.84614682614263,150.84276523886936,631.3176947837976,304581.0000000003
153,303718.698335072,68.7077765629994,152.76258628450944,640.8313020807035,304581.00000000023
154,303706.24730633834,69.58018173411719,154.70652356593305,650.4659883619221,304581.0000000003
155,303693.6383823348,70.463491744983,156.67486890966995,660.2232570108869,304581.0000000003
156,303680.8695773962,71.35783921534345,158.66792273061975,670.1046606581484,304581.00000000035
