,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,1235.0,149.0,673.0,8701.0,0.11479828964491541,0.013850158021937163,0.0625580963004276,0.8087934560327198,169.0,10758.0
Bora Bora,10758.0,1256.0,148.0,658.0,8696.0,0.1167503253392824,0.01375720394125302,0.06116378509016546,0.8083286856292992,170.0,10758.0
Bora Bora,10758.0,1194.0,165.0,628.0,8771.0,0.11098717233686559,0.015337423312883436,0.0583751626696412,0.8153002416806098,171.0,10758.0
Bora Bora,10758.0,1229.0,142.0,591.0,8796.0,0.11424056516081056,0.013199479457148168,0.054935861684327944,0.8176240936977134,172.0,10758.0
Bora Bora,10758.0,1177.0,133.0,586.0,8862.0,0.10940695296523517,0.01236289273099089,0.054471091280907234,0.8237590630228667,173.0,10758.0
Bora Bora,10758.0,1178.0,125.0,605.0,8850.0,0.10949990704591932,0.011619260085517754,0.05623721881390593,0.822643614054657,174.0,10758.0
Bora Bora,10758.0,1176.0,121.0,632.0,8829.0,0.10931399888455103,0.011247443762781187,0.05874697899237777,0.82069157836029,175.0,10758.0
Bora Bora,10758.0,1154.0,118.0,592.0,8894.0,0.10726900910949991,0.01096858152072876,0.05502881576501208,0.8267335936047593,176.0,10758.0
Bora Bora,10758.0,1177.0,99.0,550.0,8932.0,0.10940695296523517,0.009202453987730062,0.05112474437627812,0.8302658486707567,177.0,10758.0
Bora Bora,10758.0,1198.0,101.0,566.0,8893.0,0.11135898865960216,0.009388362149098346,0.05261200966722439,0.8266406395240751,178.0,10758.0
Bora Bora,10758.0,1145.0,109.0,546.0,8958.0,0.10643242238334263,0.010131994794571482,0.05075292805354155,0.8326826547685443,179.0,10758.0
Bora Bora,10758.0,1159.0,91.0,518.0,8990.0,0.10773377951292061,0.008458821342256924,0.048150213794385575,0.8356571853504369,180.0,10758.0
Bora Bora,10758.0,1178.0,94.0,462.0,9024.0,0.10949990704591932,0.00873768358430935,0.04294478527607362,0.8388176240936978,181.0,10758.0
Bora Bora,10758.0,1149.0,87.0,458.0,9064.0,0.10680423870607919,0.008087005019520357,0.04257296895333705,0.8425357873210634,182.0,10758.0
Bora Bora,10758.0,1110.0,89.0,434.0,9125.0,0.10317902955939766,0.00827291318088864,0.04034207101691764,0.8482059862427961,183.0,10758.0
Bora Bora,10758.0,1132.0,82.0,418.0,9126.0,0.10522401933444878,0.007622234616099646,0.03885480572597137,0.8482989403234802,184.0,10758.0
Bora Bora,10758.0,1118.0,80.0,419.0,9141.0,0.1039226622048708,0.007436326454731363,0.03894775980665551,0.8496932515337423,185.0,10758.0
Bora Bora,10758.0,1094.0,78.0,404.0,9182.0,0.10169176426845139,0.007250418293363078,0.03755344859639338,0.8535043688417921,186.0,10758.0
Bora Bora,10758.0,1083.0,76.0,399.0,9200.0,0.10066926938092582,0.007064510131994795,0.03708867819297267,0.8551775422941067,187.0,10758.0
Bora Bora,10758.0,1064.0,55.0,361.0,9278.0,0.09890314184792712,0.005112474437627812,0.03355642312697527,0.8624279605874698,188.0,10758.0
Bora Bora,10758.0,1039.0,59.0,349.0,9311.0,0.09657928983082358,0.00548429076036438,0.03244097415876557,0.8654954452500465,189.0,10758.0
