,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,140100.0,8240.0,16544.0,26895.0,0.7305283685909302,0.042966122463877696,0.0862659623837855,0.1402395465614066,76.0,191779.0
Tahiti,191779.0,138317.0,8389.0,16985.0,28088.0,0.7212312088393411,0.043743058416197814,0.08856548422924304,0.14646024851521805,77.0,191779.0
Tahiti,191779.0,136417.0,8575.0,17456.0,29331.0,0.711323971863447,0.044712924772785344,0.09102143613221468,0.15294166723155297,78.0,191779.0
Tahiti,191779.0,134559.0,8749.0,17871.0,30600.0,0.7016357369680726,0.045620219106367224,0.09318538526115998,0.15955865866440017,79.0,191779.0
Tahiti,191779.0,132711.0,8865.0,18374.0,31829.0,0.691999645425203,0.046225081995421816,0.09580819589214669,0.16596707668722852,80.0,191779.0
Tahiti,191779.0,130856.0,8883.0,18866.0,33174.0,0.68232705353558,0.04631894002993028,0.09837364883537822,0.17298035759911148,81.0,191779.0
Tahiti,191779.0,129036.0,8885.0,19373.0,34485.0,0.6728369633797235,0.04632936870043122,0.10101731680736681,0.17981635111247843,82.0,191779.0
Tahiti,191779.0,127080.0,9036.0,19893.0,35770.0,0.662637723629803,0.04711673332325229,0.10372877113761152,0.18651677190933313,83.0,191779.0
Tahiti,191779.0,125178.0,9107.0,20322.0,37172.0,0.6527200579834079,0.047486951126035695,0.1059657209600634,0.1938272699304929,84.0,191779.0
Tahiti,191779.0,123175.0,9255.0,20688.0,38661.0,0.6422757444767154,0.048258672743105344,0.10787416766173565,0.2015914151184436,85.0,191779.0
Tahiti,191779.0,121214.0,9323.0,21096.0,40146.0,0.6320504330505425,0.04861324754013734,0.11000161644392764,0.20933470296539244,86.0,191779.0
Tahiti,191779.0,119199.0,9389.0,21480.0,41711.0,0.6215435475208443,0.0489573936666684,0.11200392118010835,0.21749513763237893,87.0,191779.0
Tahiti,191779.0,117254.0,9500.0,21840.0,43185.0,0.611401665458679,0.04953618487947064,0.11388108187027776,0.2251810677915726,88.0,191779.0
Tahiti,191779.0,115237.0,9587.0,22187.0,44768.0,0.6008843512584798,0.04998983204626158,0.11569045620219107,0.23343536049306754,89.0,191779.0
Tahiti,191779.0,113279.0,9667.0,22551.0,46282.0,0.5906746828380584,0.05040697886629923,0.11758847423336236,0.24132986406228002,90.0,191779.0
Tahiti,191779.0,111250.0,9751.0,22987.0,47791.0,0.5800947966148535,0.05084498302733876,0.11986192440256754,0.24919829595524015,91.0,191779.0
Tahiti,191779.0,109324.0,9760.0,23312.0,49383.0,0.5700519869224472,0.05089191204459299,0.12155658335897049,0.2574995176739893,92.0,191779.0
Tahiti,191779.0,107336.0,9798.0,23640.0,51005.0,0.5596858884445116,0.051090056784110875,0.12326688532112484,0.26595716945025266,93.0,191779.0
Tahiti,191779.0,105365.0,9814.0,23840.0,52760.0,0.5494084336658341,0.05117348614811841,0.12430975237121895,0.2751083278148285,94.0,191779.0
Tahiti,191779.0,103435.0,9802.0,24065.0,54477.0,0.5393447666324259,0.05111091412511276,0.12548297780257484,0.28406134143988654,95.0,191779.0
Tahiti,191779.0,101511.0,9848.0,24209.0,56211.0,0.5293123856105204,0.05135077354663441,0.1262338420786426,0.29310299876420254,96.0,191779.0
Tahiti,191779.0,99578.0,9811.0,24455.0,57935.0,0.5192330755713608,0.051157843142366995,0.12751656855025836,0.30209251273601384,97.0,191779.0
Tahiti,191779.0,97671.0,9737.0,24720.0,59651.0,0.5092893382487134,0.05077198233383217,0.12889836739163307,0.3110403120258214,98.0,191779.0
Tahiti,191779.0,95821.0,9609.0,24969.0,61380.0,0.4996428180353428,0.050104547421771936,0.13019673686900027,0.32005589767388504,99.0,191779.0
Tahiti,191779.0,94000.0,9536.0,25077.0,63166.0,0.4901475135442358,0.04972390094848758,0.13075988507605107,0.3293687004312255,100.0,191779.0
Tahiti,191779.0,92173.0,9413.0,25236.0,64957.0,0.480620923041626,0.0490825377126797,0.13158896438087592,0.33870757486481834,101.0,191779.0
Tahiti,191779.0,90330.0,9405.0,25295.0,66749.0,0.4710109031750087,0.04904082303067593,0.13189661016065368,0.3480516636336617,102.0,191779.0
Tahiti,191779.0,88470.0,9450.0,25311.0,68548.0,0.4613122396091334,0.04927546811694711,0.1319800395246612,0.3574322527492583,103.0,191779.0
Tahiti,191779.0,86761.0,9287.0,25426.0,70305.0,0.45240094066607917,0.04842553147112041,0.13257968807846532,0.3665938397843351,104.0,191779.0
Tahiti,191779.0,85096.0,9042.0,25553.0,72088.0,0.44371907247404563,0.04714801933475511,0.13324190865527508,0.37589099953592414,105.0,191779.0
Tahiti,191779.0,83380.0,8982.0,25597.0,73820.0,0.4347712731842381,0.04683515921972687,0.1334713394062958,0.38492222818973926,106.0,191779.0
Tahiti,191779.0,81707.0,8823.0,25679.0,75570.0,0.4260476903102008,0.04600607991490205,0.13389891489683436,0.39404731487806277,107.0,191779.0
Tahiti,191779.0,80095.0,8684.0,25559.0,77441.0,0.4176421818864422,0.045281287315086634,0.1332731946667779,0.4038033361316932,108.0,191779.0
Tahiti,191779.0,78571.0,8379.0,25618.0,79211.0,0.409695534964725,0.0436909150636931,0.13358084044655566,0.4130327095250262,109.0,191779.0
Tahiti,191779.0,76968.0,8342.0,25413.0,81056.0,0.4013369555582207,0.04349798465942569,0.13251190172020919,0.42265315806214443,110.0,191779.0
Tahiti,191779.0,75443.0,8232.0,25188.0,82916.0,0.393385094301253,0.042924407781873924,0.13133867628885332,0.4323518216280198,111.0,191779.0
Tahiti,191779.0,73946.0,8061.0,25050.0,84722.0,0.38557923443129855,0.04203275645404345,0.13061909802428837,0.44176891109036964,112.0,191779.0
Tahiti,191779.0,72519.0,7846.0,24927.0,86487.0,0.378138378028877,0.04091167437519228,0.1299777347884805,0.45097221280745026,113.0,191779.0
Tahiti,191779.0,71078.0,7668.0,24715.0,88318.0,0.37062452093294884,0.039983522700608516,0.12887229571538072,0.4605196606510619,114.0,191779.0
Tahiti,191779.0,69713.0,7461.0,24554.0,90051.0,0.3635069533160565,0.0389041553037611,0.12803278774005497,0.46955610364012745,115.0,191779.0
Tahiti,191779.0,68401.0,7339.0,24237.0,91802.0,0.35666574546743907,0.038268006403203686,0.12637984346565578,0.47868640466370144,116.0,191779.0
Tahiti,191779.0,67100.0,7167.0,24033.0,93479.0,0.3498818953065768,0.037371140740122745,0.12531611907455978,0.4874308448787406,117.0,191779.0
Tahiti,191779.0,65831.0,6988.0,23762.0,95198.0,0.34326490387372965,0.03643777473028851,0.12390303422168225,0.49639428717429956,118.0,191779.0
Tahiti,191779.0,64629.0,6751.0,23511.0,96888.0,0.336997272902664,0.03520197727592698,0.12259423607381413,0.5052065137475948,119.0,191779.0
Tahiti,191779.0,63474.0,6587.0,23154.0,98564.0,0.33097471568837045,0.0343468262948498,0.12073271838939613,0.5139457396273837,120.0,191779.0
Tahiti,191779.0,62294.0,6476.0,22788.0,100221.0,0.3248218000928152,0.033768035082047565,0.11882427168772389,0.5225858931374133,121.0,191779.0
Tahiti,191779.0,61162.0,6323.0,22452.0,101842.0,0.31891917258928243,0.03297024178872556,0.11707225504356578,0.5310383305784262,122.0,191779.0
Tahiti,191779.0,60071.0,6172.0,22126.0,103410.0,0.31323033283101903,0.032182877165904504,0.11537238175191236,0.5392144082511641,123.0,191779.0
Tahiti,191779.0,59032.0,5990.0,21736.0,105021.0,0.3078126385057801,0.031233868150318856,0.11333879100422882,0.5476147023396722,124.0,191779.0
Tahiti,191779.0,58054.0,5789.0,21319.0,106617.0,0.30271301863081984,0.030185786764974267,0.11116441320478258,0.5559367813994233,125.0,191779.0
Tahiti,191779.0,57107.0,5620.0,20935.0,108117.0,0.2977750431486242,0.02930456410764474,0.10916210846860189,0.5637582842751292,126.0,191779.0
Tahiti,191779.0,56155.0,5446.0,20550.0,109628.0,0.2928109959901762,0.028397269774062855,0.10715458939717071,0.5716371448385903,127.0,191779.0
Tahiti,191779.0,55245.0,5255.0,20216.0,111063.0,0.28806595091224796,0.02740133174122297,0.10541300142351352,0.5791197159230156,128.0,191779.0
Tahiti,191779.0,54393.0,5058.0,19865.0,112463.0,0.28362333727884703,0.026374107696880263,0.10358276975059834,0.5864197852736743,129.0,191779.0
Tahiti,191779.0,53560.0,4878.0,19436.0,113905.0,0.27927979601520503,0.025435527351795557,0.10134581992814647,0.593938856704853,130.0,191779.0
Tahiti,191779.0,52205.0,5538.0,18960.0,115076.0,0.27221437175081736,0.028876988617106147,0.09886379634892246,0.600044843283154,131.0,191779.0
Tahiti,191779.0,50806.0,6032.0,18742.0,116199.0,0.264919516735409,0.03145287023083862,0.09772707126431987,0.6059005417694325,132.0,191779.0
Tahiti,191779.0,49359.0,6310.0,18640.0,117470.0,0.25737437362797805,0.03290245543046945,0.09719520906877187,0.6125279618727807,133.0,191779.0
Tahiti,191779.0,48001.0,6589.0,18583.0,118606.0,0.250293306357839,0.03435725496535074,0.09689799195949504,0.6184514467173152,134.0,191779.0
Tahiti,191779.0,46877.0,6606.0,18612.0,119684.0,0.24443239353631002,0.034445898664608746,0.09704920768175869,0.6240725001173225,135.0,191779.0
Tahiti,191779.0,45634.0,6686.0,18665.0,120794.0,0.23795097481997507,0.03486304548464639,0.09732556745003364,0.629860412245345,136.0,191779.0
Tahiti,191779.0,44594.0,6573.0,18645.0,121967.0,0.23252806615948565,0.03427382560134321,0.09722128074502422,0.6359768274941469,137.0,191779.0
Tahiti,191779.0,43342.0,6630.0,18672.0,123135.0,0.22599971842589647,0.03457104271062004,0.09736206779678692,0.6420671710666965,138.0,191779.0
Tahiti,191779.0,42157.0,6580.0,18779.0,124263.0,0.21982073115408882,0.03431032594809651,0.09792000166858728,0.6479489412292274,139.0,191779.0
Tahiti,191779.0,41248.0,6527.0,18812.0,125192.0,0.21508090041141106,0.034033966179821566,0.09809207473185282,0.6527930586769146,140.0,191779.0
Tahiti,191779.0,40376.0,6344.0,18768.0,126291.0,0.2105340000730007,0.033079742828985445,0.09786264398083211,0.6585236131171818,141.0,191779.0
Tahiti,191779.0,39406.0,6266.0,18663.0,127444.0,0.20547609488004423,0.03267302467944874,0.0973151387795327,0.6645357416609744,142.0,191779.0
Tahiti,191779.0,38361.0,6217.0,18512.0,128689.0,0.20002711454330244,0.03241752225217568,0.09652777415671163,0.6710275890478102,143.0,191779.0
Tahiti,191779.0,37503.0,6096.0,18495.0,129685.0,0.19555321489839866,0.03178658768686874,0.09643913045745363,0.6762210669572789,144.0,191779.0
Tahiti,191779.0,36709.0,5934.0,18487.0,130649.0,0.19141303270952503,0.030941865376292503,0.09639741577544987,0.6812476861387327,145.0,191779.0
Tahiti,191779.0,35770.0,5856.0,18330.0,131823.0,0.18651677190933313,0.030535147226755797,0.09557876514112598,0.687369315722785,146.0,191779.0
Tahiti,191779.0,34879.0,5726.0,18186.0,132988.0,0.18187079920116384,0.02985728364419462,0.09482790086505821,0.6934440162895833,147.0,191779.0
Tahiti,191779.0,34071.0,5624.0,18006.0,134078.0,0.1776576163187836,0.02932542144864662,0.09388932051997351,0.6991276417125962,148.0,191779.0
Tahiti,191779.0,33329.0,5417.0,17790.0,135243.0,0.17378857956293442,0.028246054051799207,0.09276302410587187,0.7052023422793945,149.0,191779.0
Tahiti,191779.0,32524.0,5248.0,17664.0,136343.0,0.1695910396863056,0.027364831394469675,0.09210601786431256,0.7109381110549121,150.0,191779.0
Tahiti,191779.0,31733.0,5150.0,17356.0,137540.0,0.16546650050318334,0.026853826539923558,0.09050000260716763,0.7171796703497255,151.0,191779.0
