,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Ahe,490.0,12.0,0.0,5.0,473.0,0.024489795918367346,0.0,0.01020408163265306,0.9653061224489796,138.0,490.0
Ahe,490.0,11.0,0.0,6.0,473.0,0.022448979591836733,0.0,0.012244897959183673,0.9653061224489796,139.0,490.0
Ahe,490.0,12.0,1.0,6.0,471.0,0.024489795918367346,0.0020408163265306124,0.012244897959183673,0.9612244897959183,140.0,490.0
Ahe,490.0,12.0,1.0,4.0,473.0,0.024489795918367346,0.0020408163265306124,0.00816326530612245,0.9653061224489796,141.0,490.0
Ahe,490.0,8.0,1.0,4.0,477.0,0.0163265306122449,0.0020408163265306124,0.00816326530612245,0.9734693877551021,142.0,490.0
Ahe,490.0,7.0,0.0,5.0,478.0,0.014285714285714285,0.0,0.01020408163265306,0.9755102040816327,143.0,490.0
Ahe,490.0,7.0,0.0,3.0,480.0,0.014285714285714285,0.0,0.006122448979591836,0.9795918367346939,144.0,490.0
Ahe,490.0,8.0,0.0,3.0,479.0,0.0163265306122449,0.0,0.006122448979591836,0.9775510204081632,145.0,490.0
Ahe,490.0,8.0,0.0,2.0,480.0,0.0163265306122449,0.0,0.004081632653061225,0.9795918367346939,146.0,490.0
Ahe,490.0,9.0,0.0,2.0,479.0,0.018367346938775512,0.0,0.004081632653061225,0.9775510204081632,147.0,490.0
Ahe,490.0,10.0,1.0,2.0,477.0,0.02040816326530612,0.0020408163265306124,0.004081632653061225,0.9734693877551021,148.0,490.0
Ahe,490.0,9.0,1.0,2.0,478.0,0.018367346938775512,0.0020408163265306124,0.004081632653061225,0.9755102040816327,149.0,490.0
Ahe,490.0,12.0,1.0,1.0,476.0,0.024489795918367346,0.0020408163265306124,0.0020408163265306124,0.9714285714285714,150.0,490.0
Ahe,490.0,11.0,1.0,1.0,477.0,0.022448979591836733,0.0020408163265306124,0.0020408163265306124,0.9734693877551021,151.0,490.0
Ahe,490.0,9.0,1.0,1.0,479.0,0.018367346938775512,0.0020408163265306124,0.0020408163265306124,0.9775510204081632,152.0,490.0
Ahe,490.0,10.0,0.0,2.0,478.0,0.02040816326530612,0.0,0.004081632653061225,0.9755102040816327,153.0,490.0
Ahe,490.0,10.0,0.0,2.0,478.0,0.02040816326530612,0.0,0.004081632653061225,0.9755102040816327,154.0,490.0
Ahe,490.0,13.0,0.0,6.0,471.0,0.026530612244897958,0.0,0.012244897959183673,0.9612244897959183,155.0,490.0
Ahe,490.0,19.0,0.0,6.0,465.0,0.03877551020408163,0.0,0.012244897959183673,0.9489795918367347,156.0,490.0
Ahe,490.0,18.0,0.0,3.0,469.0,0.036734693877551024,0.0,0.006122448979591836,0.9571428571428572,157.0,490.0
Ahe,490.0,13.0,0.0,3.0,474.0,0.026530612244897958,0.0,0.006122448979591836,0.9673469387755103,158.0,490.0
Ahe,490.0,15.0,0.0,4.0,471.0,0.030612244897959183,0.0,0.00816326530612245,0.9612244897959183,159.0,490.0
Ahe,490.0,15.0,0.0,3.0,472.0,0.030612244897959183,0.0,0.006122448979591836,0.963265306122449,160.0,490.0
Ahe,490.0,16.0,0.0,5.0,469.0,0.0326530612244898,0.0,0.01020408163265306,0.9571428571428572,161.0,490.0
Ahe,490.0,19.0,0.0,4.0,467.0,0.03877551020408163,0.0,0.00816326530612245,0.9530612244897959,162.0,490.0
Ahe,490.0,22.0,0.0,4.0,464.0,0.044897959183673466,0.0,0.00816326530612245,0.9469387755102041,163.0,490.0
Ahe,490.0,20.0,0.0,4.0,466.0,0.04081632653061224,0.0,0.00816326530612245,0.9510204081632653,164.0,490.0
Ahe,490.0,16.0,0.0,2.0,472.0,0.0326530612244898,0.0,0.004081632653061225,0.963265306122449,165.0,490.0
Ahe,490.0,15.0,0.0,2.0,473.0,0.030612244897959183,0.0,0.004081632653061225,0.9653061224489796,166.0,490.0
Ahe,490.0,12.0,0.0,1.0,477.0,0.024489795918367346,0.0,0.0020408163265306124,0.9734693877551021,167.0,490.0
Ahe,490.0,14.0,0.0,1.0,475.0,0.02857142857142857,0.0,0.0020408163265306124,0.9693877551020408,168.0,490.0
Ahe,490.0,13.0,1.0,1.0,475.0,0.026530612244897958,0.0020408163265306124,0.0020408163265306124,0.9693877551020408,169.0,490.0
Ahe,490.0,17.0,1.0,1.0,471.0,0.03469387755102041,0.0020408163265306124,0.0020408163265306124,0.9612244897959183,170.0,490.0
Ahe,490.0,17.0,1.0,1.0,471.0,0.03469387755102041,0.0020408163265306124,0.0020408163265306124,0.9612244897959183,171.0,490.0
Ahe,490.0,23.0,1.0,3.0,463.0,0.04693877551020408,0.0020408163265306124,0.006122448979591836,0.9448979591836735,172.0,490.0
Ahe,490.0,19.0,1.0,3.0,467.0,0.03877551020408163,0.0020408163265306124,0.006122448979591836,0.9530612244897959,173.0,490.0
Ahe,490.0,22.0,0.0,3.0,465.0,0.044897959183673466,0.0,0.006122448979591836,0.9489795918367347,174.0,490.0
Ahe,490.0,21.0,0.0,3.0,466.0,0.04285714285714286,0.0,0.006122448979591836,0.9510204081632653,175.0,490.0
Ahe,490.0,20.0,0.0,3.0,467.0,0.04081632653061224,0.0,0.006122448979591836,0.9530612244897959,176.0,490.0
Ahe,490.0,18.0,0.0,3.0,469.0,0.036734693877551024,0.0,0.006122448979591836,0.9571428571428572,177.0,490.0
Ahe,490.0,20.0,1.0,3.0,466.0,0.04081632653061224,0.0020408163265306124,0.006122448979591836,0.9510204081632653,178.0,490.0
Ahe,490.0,19.0,1.0,2.0,468.0,0.03877551020408163,0.0020408163265306124,0.004081632653061225,0.9551020408163265,179.0,490.0
Ahe,490.0,21.0,0.0,1.0,468.0,0.04285714285714286,0.0,0.0020408163265306124,0.9551020408163265,180.0,490.0
Ahe,490.0,19.0,0.0,1.0,470.0,0.03877551020408163,0.0,0.0020408163265306124,0.9591836734693877,181.0,490.0
Ahe,490.0,20.0,0.0,1.0,469.0,0.04081632653061224,0.0,0.0020408163265306124,0.9571428571428572,182.0,490.0
Ahe,490.0,22.0,0.0,0.0,468.0,0.044897959183673466,0.0,0.0,0.9551020408163265,183.0,490.0
Ahe,490.0,21.0,0.0,0.0,469.0,0.04285714285714286,0.0,0.0,0.9571428571428572,184.0,490.0
Ahe,490.0,19.0,1.0,0.0,470.0,0.03877551020408163,0.0020408163265306124,0.0,0.9591836734693877,185.0,490.0
Ahe,490.0,21.0,0.0,0.0,469.0,0.04285714285714286,0.0,0.0,0.9571428571428572,186.0,490.0
Ahe,490.0,28.0,0.0,0.0,462.0,0.05714285714285714,0.0,0.0,0.9428571428571428,187.0,490.0
Ahe,490.0,26.0,0.0,0.0,464.0,0.053061224489795916,0.0,0.0,0.9469387755102041,188.0,490.0
Ahe,490.0,26.0,0.0,0.0,464.0,0.053061224489795916,0.0,0.0,0.9469387755102041,189.0,490.0
Ahe,490.0,25.0,0.0,0.0,465.0,0.05102040816326531,0.0,0.0,0.9489795918367347,190.0,490.0
Ahe,490.0,30.0,0.0,0.0,460.0,0.061224489795918366,0.0,0.0,0.9387755102040817,191.0,490.0
Ahe,490.0,31.0,0.0,0.0,459.0,0.06326530612244897,0.0,0.0,0.936734693877551,192.0,490.0
Ahe,490.0,30.0,0.0,0.0,460.0,0.061224489795918366,0.0,0.0,0.9387755102040817,193.0,490.0
Ahe,490.0,33.0,0.0,1.0,456.0,0.0673469387755102,0.0,0.0020408163265306124,0.9306122448979591,194.0,490.0
Ahe,490.0,24.0,0.0,1.0,465.0,0.04897959183673469,0.0,0.0020408163265306124,0.9489795918367347,195.0,490.0
Ahe,490.0,27.0,0.0,1.0,462.0,0.05510204081632653,0.0,0.0020408163265306124,0.9428571428571428,196.0,490.0
Ahe,490.0,33.0,0.0,1.0,456.0,0.0673469387755102,0.0,0.0020408163265306124,0.9306122448979591,197.0,490.0
Ahe,490.0,30.0,0.0,1.0,459.0,0.061224489795918366,0.0,0.0020408163265306124,0.936734693877551,198.0,490.0
Ahe,490.0,31.0,0.0,1.0,458.0,0.06326530612244897,0.0,0.0020408163265306124,0.9346938775510204,199.0,490.0
Ahe,490.0,31.0,0.0,0.0,459.0,0.06326530612244897,0.0,0.0,0.936734693877551,200.0,490.0
Ahe,490.0,33.0,0.0,0.0,457.0,0.0673469387755102,0.0,0.0,0.9326530612244898,201.0,490.0
Ahe,490.0,32.0,0.0,0.0,458.0,0.0653061224489796,0.0,0.0,0.9346938775510204,202.0,490.0
Ahe,490.0,34.0,1.0,0.0,455.0,0.06938775510204082,0.0020408163265306124,0.0,0.9285714285714286,203.0,490.0
Ahe,490.0,35.0,1.0,0.0,454.0,0.07142857142857142,0.0020408163265306124,0.0,0.926530612244898,204.0,490.0
Ahe,490.0,42.0,0.0,0.0,448.0,0.08571428571428572,0.0,0.0,0.9142857142857143,205.0,490.0
Ahe,490.0,42.0,1.0,0.0,447.0,0.08571428571428572,0.0020408163265306124,0.0,0.9122448979591836,206.0,490.0
