,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,10073.0,245.0,277.0,163.0,0.9363264547313627,0.022773749767614797,0.025748280349507345,0.015151515151515152,38.0,10758.0
Bora Bora,10758.0,10009.0,269.0,293.0,187.0,0.9303773935675776,0.025004647704034207,0.027235545640453617,0.017382413087934562,39.0,10758.0
Bora Bora,10758.0,9952.0,281.0,332.0,193.0,0.9250790109685815,0.026120096672243912,0.030860754787135156,0.017940137572039414,40.0,10758.0
Bora Bora,10758.0,9863.0,319.0,365.0,211.0,0.9168060977876928,0.02965235173824131,0.03392823944971184,0.019613311024353968,41.0,10758.0
Bora Bora,10758.0,9792.0,334.0,396.0,236.0,0.9102063580591188,0.031046662948503438,0.03680981595092025,0.02193716304145752,42.0,10758.0
Bora Bora,10758.0,9680.0,385.0,436.0,257.0,0.8997955010224948,0.03578732106339468,0.040527979178285926,0.023889198735824502,43.0,10758.0
Bora Bora,10758.0,9559.0,432.0,487.0,280.0,0.8885480572597138,0.040156162855549356,0.04526863729317717,0.02602714259155977,44.0,10758.0
Bora Bora,10758.0,9399.0,503.0,537.0,319.0,0.8736754043502509,0.046755902584123446,0.049916341327384275,0.02965235173824131,45.0,10758.0
Bora Bora,10758.0,9290.0,530.0,576.0,362.0,0.8635434095556795,0.04926566276259528,0.053541550474065815,0.03364937720765942,46.0,10758.0
Bora Bora,10758.0,9098.0,592.0,647.0,421.0,0.8456962260643243,0.05502881576501208,0.0601412902026399,0.0391336679680238,47.0,10758.0
Bora Bora,10758.0,8973.0,608.0,707.0,470.0,0.8340769659788064,0.05651608105595836,0.06571853504368842,0.043688417921546756,48.0,10758.0
Bora Bora,10758.0,8799.0,662.0,785.0,512.0,0.8179029559397658,0.06153560141290203,0.0729689533370515,0.04759248931028072,49.0,10758.0
Bora Bora,10758.0,8564.0,730.0,904.0,560.0,0.7960587469789924,0.06785647889942369,0.0840304889384644,0.05205428518311954,50.0,10758.0
