,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,10503.0,49.0,100.0,106.0,0.9762967094255438,0.00455474995352296,0.009295408068414203,0.009853132552519055,66.0,10758.0
Bora Bora,10758.0,10486.0,55.0,105.0,112.0,0.9747164900539134,0.005112474437627812,0.009760178471834913,0.010410857036623908,67.0,10758.0
Bora Bora,10758.0,10470.0,60.0,108.0,120.0,0.9732292247629671,0.005577244841048522,0.010039040713887339,0.011154489682097044,68.0,10758.0
Bora Bora,10758.0,10451.0,66.0,110.0,131.0,0.9714630972299684,0.006134969325153374,0.010224948875255624,0.012176984569622606,69.0,10758.0
Bora Bora,10758.0,10438.0,68.0,113.0,139.0,0.9702546941810746,0.006320877486521658,0.01050381111730805,0.012920617215095742,70.0,10758.0
Bora Bora,10758.0,10414.0,78.0,123.0,143.0,0.9680237962446552,0.007250418293363078,0.01143335192414947,0.013292433537832311,71.0,10758.0
Bora Bora,10758.0,10396.0,83.0,125.0,154.0,0.9663506227923406,0.007715188696783789,0.011619260085517754,0.014314928425357873,72.0,10758.0
Bora Bora,10758.0,10385.0,75.0,138.0,160.0,0.965328127904815,0.006971556051310652,0.012827663134411601,0.014872652909462726,73.0,10758.0
Bora Bora,10758.0,10370.0,72.0,142.0,174.0,0.9639338166945529,0.006692693809258227,0.013199479457148168,0.016174010039040714,74.0,10758.0
Bora Bora,10758.0,10352.0,77.0,138.0,191.0,0.9622606432422384,0.007157464212678937,0.012827663134411601,0.01775422941067113,75.0,10758.0
Bora Bora,10758.0,10329.0,79.0,149.0,201.0,0.9601226993865031,0.007343372374047221,0.013850158021937163,0.01868377021751255,76.0,10758.0
Bora Bora,10758.0,10312.0,75.0,155.0,216.0,0.9585424800148726,0.006971556051310652,0.014407882506042016,0.020078081427774678,77.0,10758.0
Bora Bora,10758.0,10281.0,96.0,157.0,224.0,0.9556609035136643,0.008923591745677636,0.0145937906674103,0.020821714073247816,78.0,10758.0
Bora Bora,10758.0,10249.0,115.0,156.0,238.0,0.9526863729317717,0.010689719278676334,0.014500836586726157,0.022123071202825802,79.0,10758.0
Bora Bora,10758.0,10234.0,103.0,176.0,245.0,0.9512920617215096,0.00957427031046663,0.016359918200409,0.022773749767614797,80.0,10758.0
Bora Bora,10758.0,10209.0,106.0,189.0,254.0,0.948968209704406,0.009853132552519055,0.017568321249302844,0.023610336493772078,81.0,10758.0
Bora Bora,10758.0,10184.0,113.0,193.0,268.0,0.9466443576873025,0.01050381111730805,0.017940137572039414,0.024911693623350065,82.0,10758.0
Bora Bora,10758.0,10164.0,109.0,203.0,282.0,0.9447852760736196,0.010131994794571482,0.018869678378880834,0.026213050752928055,83.0,10758.0
