,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Ahe,490.0,52.0,2.0,7.0,429.0,0.10612244897959183,0.004081632653061225,0.014285714285714285,0.8755102040816326,209.0,490.0
Ahe,490.0,51.0,3.0,4.0,432.0,0.10408163265306122,0.006122448979591836,0.00816326530612245,0.8816326530612245,210.0,490.0
Ahe,490.0,53.0,3.0,5.0,429.0,0.10816326530612246,0.006122448979591836,0.01020408163265306,0.8755102040816326,211.0,490.0
Ahe,490.0,54.0,3.0,6.0,427.0,0.11020408163265306,0.006122448979591836,0.012244897959183673,0.8714285714285714,212.0,490.0
Ahe,490.0,55.0,1.0,8.0,426.0,0.11224489795918367,0.0020408163265306124,0.0163265306122449,0.8693877551020408,213.0,490.0
Ahe,490.0,58.0,4.0,6.0,422.0,0.11836734693877551,0.00816326530612245,0.012244897959183673,0.8612244897959184,214.0,490.0
Ahe,490.0,54.0,4.0,3.0,429.0,0.11020408163265306,0.00816326530612245,0.006122448979591836,0.8755102040816326,215.0,490.0
Ahe,490.0,52.0,3.0,3.0,432.0,0.10612244897959183,0.006122448979591836,0.006122448979591836,0.8816326530612245,216.0,490.0
Ahe,490.0,47.0,3.0,5.0,435.0,0.09591836734693877,0.006122448979591836,0.01020408163265306,0.8877551020408163,217.0,490.0
Ahe,490.0,45.0,2.0,8.0,435.0,0.09183673469387756,0.004081632653061225,0.0163265306122449,0.8877551020408163,218.0,490.0
Ahe,490.0,43.0,3.0,8.0,436.0,0.08775510204081632,0.006122448979591836,0.0163265306122449,0.889795918367347,219.0,490.0
Ahe,490.0,52.0,2.0,10.0,426.0,0.10612244897959183,0.004081632653061225,0.02040816326530612,0.8693877551020408,220.0,490.0
Ahe,490.0,51.0,3.0,7.0,429.0,0.10408163265306122,0.006122448979591836,0.014285714285714285,0.8755102040816326,221.0,490.0
Ahe,490.0,53.0,3.0,7.0,427.0,0.10816326530612246,0.006122448979591836,0.014285714285714285,0.8714285714285714,222.0,490.0
Ahe,490.0,49.0,3.0,6.0,432.0,0.1,0.006122448979591836,0.012244897959183673,0.8816326530612245,223.0,490.0
Ahe,490.0,46.0,4.0,6.0,434.0,0.09387755102040816,0.00816326530612245,0.012244897959183673,0.8857142857142857,224.0,490.0
Ahe,490.0,49.0,4.0,6.0,431.0,0.1,0.00816326530612245,0.012244897959183673,0.8795918367346939,225.0,490.0
Ahe,490.0,46.0,4.0,6.0,434.0,0.09387755102040816,0.00816326530612245,0.012244897959183673,0.8857142857142857,226.0,490.0
Ahe,490.0,45.0,3.0,10.0,432.0,0.09183673469387756,0.006122448979591836,0.02040816326530612,0.8816326530612245,227.0,490.0
Ahe,490.0,54.0,3.0,8.0,425.0,0.11020408163265306,0.006122448979591836,0.0163265306122449,0.8673469387755102,228.0,490.0
Ahe,490.0,53.0,1.0,9.0,427.0,0.10816326530612246,0.0020408163265306124,0.018367346938775512,0.8714285714285714,229.0,490.0
Ahe,490.0,63.0,1.0,10.0,416.0,0.12857142857142856,0.0020408163265306124,0.02040816326530612,0.8489795918367347,230.0,490.0
Ahe,490.0,62.0,1.0,8.0,419.0,0.12653061224489795,0.0020408163265306124,0.0163265306122449,0.8551020408163266,231.0,490.0
Ahe,490.0,64.0,1.0,7.0,418.0,0.1306122448979592,0.0020408163265306124,0.014285714285714285,0.8530612244897959,232.0,490.0
Ahe,490.0,64.0,0.0,7.0,419.0,0.1306122448979592,0.0,0.014285714285714285,0.8551020408163266,233.0,490.0
Ahe,490.0,62.0,1.0,6.0,421.0,0.12653061224489795,0.0020408163265306124,0.012244897959183673,0.8591836734693877,234.0,490.0
Ahe,490.0,59.0,0.0,7.0,424.0,0.12040816326530612,0.0,0.014285714285714285,0.8653061224489796,235.0,490.0
Ahe,490.0,61.0,0.0,7.0,422.0,0.12448979591836734,0.0,0.014285714285714285,0.8612244897959184,236.0,490.0
Ahe,490.0,59.0,0.0,7.0,424.0,0.12040816326530612,0.0,0.014285714285714285,0.8653061224489796,237.0,490.0
Ahe,490.0,57.0,1.0,8.0,424.0,0.11632653061224489,0.0020408163265306124,0.0163265306122449,0.8653061224489796,238.0,490.0
Ahe,490.0,58.0,1.0,7.0,424.0,0.11836734693877551,0.0020408163265306124,0.014285714285714285,0.8653061224489796,239.0,490.0
Ahe,490.0,52.0,1.0,4.0,433.0,0.10612244897959183,0.0020408163265306124,0.00816326530612245,0.8836734693877552,240.0,490.0
Ahe,490.0,54.0,1.0,5.0,430.0,0.11020408163265306,0.0020408163265306124,0.01020408163265306,0.8775510204081632,241.0,490.0
Ahe,490.0,53.0,0.0,6.0,431.0,0.10816326530612246,0.0,0.012244897959183673,0.8795918367346939,242.0,490.0
Ahe,490.0,54.0,0.0,6.0,430.0,0.11020408163265306,0.0,0.012244897959183673,0.8775510204081632,243.0,490.0
Ahe,490.0,53.0,0.0,5.0,432.0,0.10816326530612246,0.0,0.01020408163265306,0.8816326530612245,244.0,490.0
Ahe,490.0,51.0,1.0,6.0,432.0,0.10408163265306122,0.0020408163265306124,0.012244897959183673,0.8816326530612245,245.0,490.0
Ahe,490.0,58.0,0.0,6.0,426.0,0.11836734693877551,0.0,0.012244897959183673,0.8693877551020408,246.0,490.0
Ahe,490.0,56.0,2.0,4.0,428.0,0.11428571428571428,0.004081632653061225,0.00816326530612245,0.8734693877551021,247.0,490.0
Ahe,490.0,51.0,3.0,5.0,431.0,0.10408163265306122,0.006122448979591836,0.01020408163265306,0.8795918367346939,248.0,490.0
Ahe,490.0,55.0,3.0,4.0,428.0,0.11224489795918367,0.006122448979591836,0.00816326530612245,0.8734693877551021,249.0,490.0
Ahe,490.0,56.0,1.0,5.0,428.0,0.11428571428571428,0.0020408163265306124,0.01020408163265306,0.8734693877551021,250.0,490.0
Ahe,490.0,59.0,2.0,5.0,424.0,0.12040816326530612,0.004081632653061225,0.01020408163265306,0.8653061224489796,251.0,490.0
Ahe,490.0,63.0,2.0,5.0,420.0,0.12857142857142856,0.004081632653061225,0.01020408163265306,0.8571428571428571,252.0,490.0
Ahe,490.0,65.0,2.0,5.0,418.0,0.1326530612244898,0.004081632653061225,0.01020408163265306,0.8530612244897959,253.0,490.0
Ahe,490.0,67.0,1.0,2.0,420.0,0.13673469387755102,0.0020408163265306124,0.004081632653061225,0.8571428571428571,254.0,490.0
Ahe,490.0,63.0,0.0,4.0,423.0,0.12857142857142856,0.0,0.00816326530612245,0.863265306122449,255.0,490.0
Ahe,490.0,62.0,0.0,2.0,426.0,0.12653061224489795,0.0,0.004081632653061225,0.8693877551020408,256.0,490.0
Ahe,490.0,64.0,1.0,3.0,422.0,0.1306122448979592,0.0020408163265306124,0.006122448979591836,0.8612244897959184,257.0,490.0
Ahe,490.0,63.0,0.0,4.0,423.0,0.12857142857142856,0.0,0.00816326530612245,0.863265306122449,258.0,490.0
Ahe,490.0,61.0,2.0,3.0,424.0,0.12448979591836734,0.004081632653061225,0.006122448979591836,0.8653061224489796,259.0,490.0
Ahe,490.0,58.0,0.0,1.0,431.0,0.11836734693877551,0.0,0.0020408163265306124,0.8795918367346939,260.0,490.0
Ahe,490.0,58.0,0.0,1.0,431.0,0.11836734693877551,0.0,0.0020408163265306124,0.8795918367346939,261.0,490.0
Ahe,490.0,60.0,0.0,1.0,429.0,0.12244897959183673,0.0,0.0020408163265306124,0.8755102040816326,262.0,490.0
Ahe,490.0,59.0,1.0,3.0,427.0,0.12040816326530612,0.0020408163265306124,0.006122448979591836,0.8714285714285714,263.0,490.0
Ahe,490.0,64.0,1.0,2.0,423.0,0.1306122448979592,0.0020408163265306124,0.004081632653061225,0.863265306122449,264.0,490.0
Ahe,490.0,68.0,1.0,3.0,418.0,0.13877551020408163,0.0020408163265306124,0.006122448979591836,0.8530612244897959,265.0,490.0
Ahe,490.0,66.0,1.0,2.0,421.0,0.1346938775510204,0.0020408163265306124,0.004081632653061225,0.8591836734693877,266.0,490.0
Ahe,490.0,64.0,1.0,2.0,423.0,0.1306122448979592,0.0020408163265306124,0.004081632653061225,0.863265306122449,267.0,490.0
Ahe,490.0,69.0,0.0,4.0,417.0,0.14081632653061224,0.0,0.00816326530612245,0.8510204081632653,268.0,490.0
Ahe,490.0,72.0,0.0,3.0,415.0,0.1469387755102041,0.0,0.006122448979591836,0.8469387755102041,269.0,490.0
Ahe,490.0,74.0,1.0,4.0,411.0,0.1510204081632653,0.0020408163265306124,0.00816326530612245,0.8387755102040816,270.0,490.0
Ahe,490.0,69.0,2.0,4.0,415.0,0.14081632653061224,0.004081632653061225,0.00816326530612245,0.8469387755102041,271.0,490.0
Ahe,490.0,68.0,2.0,5.0,415.0,0.13877551020408163,0.004081632653061225,0.01020408163265306,0.8469387755102041,272.0,490.0
Ahe,490.0,79.0,3.0,2.0,406.0,0.16122448979591836,0.006122448979591836,0.004081632653061225,0.8285714285714286,273.0,490.0
Ahe,490.0,77.0,2.0,3.0,408.0,0.15714285714285714,0.004081632653061225,0.006122448979591836,0.8326530612244898,274.0,490.0
Ahe,490.0,77.0,2.0,4.0,407.0,0.15714285714285714,0.004081632653061225,0.00816326530612245,0.8306122448979592,275.0,490.0
Ahe,490.0,78.0,2.0,3.0,407.0,0.15918367346938775,0.004081632653061225,0.006122448979591836,0.8306122448979592,276.0,490.0
Ahe,490.0,73.0,2.0,3.0,412.0,0.1489795918367347,0.004081632653061225,0.006122448979591836,0.8408163265306122,277.0,490.0
Ahe,490.0,67.0,2.0,4.0,417.0,0.13673469387755102,0.004081632653061225,0.00816326530612245,0.8510204081632653,278.0,490.0
Ahe,490.0,74.0,1.0,3.0,412.0,0.1510204081632653,0.0020408163265306124,0.006122448979591836,0.8408163265306122,279.0,490.0
Ahe,490.0,74.0,1.0,1.0,414.0,0.1510204081632653,0.0020408163265306124,0.0020408163265306124,0.8448979591836735,280.0,490.0
