,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Suva,94088.0,90509.0,371.0,866.0,2342.0,0.9619611427599694,0.003943117081880792,0.009204149307031714,0.0248915908511181,158.0,94088.0
Suva,94088.0,90481.0,355.0,870.0,2382.0,0.9616635490179406,0.003773063515007227,0.009246662698750106,0.025316724768302015,159.0,94088.0
Suva,94088.0,90444.0,371.0,885.0,2388.0,0.9612703001445455,0.003943117081880792,0.009406087917694074,0.025380494855879603,160.0,94088.0
Suva,94088.0,90356.0,382.0,889.0,2461.0,0.9603350055267409,0.0040600289091063686,0.009448601309412465,0.026156364254740244,161.0,94088.0
Suva,94088.0,90296.0,370.0,927.0,2495.0,0.959697304650965,0.003932488733951195,0.009852478530737183,0.02651772808434657,162.0,94088.0
Suva,94088.0,90193.0,394.0,901.0,2600.0,0.9586025848142165,0.0041875690842615425,0.00957614148456764,0.02763370461695434,163.0,94088.0
Suva,94088.0,90149.0,400.0,905.0,2634.0,0.9581349375053142,0.0042513391718391295,0.00961865487628603,0.02799506844656067,164.0,94088.0
Suva,94088.0,90118.0,391.0,920.0,2659.0,0.9578054587194966,0.004155684040472749,0.009778080095229997,0.028260777144800613,165.0,94088.0
Suva,94088.0,90010.0,423.0,930.0,2725.0,0.9566575971431001,0.00449579117421988,0.009884363574525976,0.02896224810815407,166.0,94088.0
Suva,94088.0,89881.0,442.0,937.0,2828.0,0.955286540260182,0.004697729784882238,0.009958762010033161,0.030056967944902643,167.0,94088.0
Suva,94088.0,89790.0,434.0,968.0,2896.0,0.9543193605985886,0.004612703001445455,0.010288240795850693,0.030779695604115295,168.0,94088.0
Suva,94088.0,89743.0,452.0,983.0,2910.0,0.9538198282458975,0.004804013264178216,0.01044766601479466,0.030928492475129667,169.0,94088.0
Suva,94088.0,89689.0,455.0,990.0,2954.0,0.9532458974576992,0.0048358983079670095,0.010522064450301846,0.03139613978403197,170.0,94088.0
Suva,94088.0,89596.0,448.0,1019.0,3025.0,0.9522574611002466,0.004761499872459825,0.010830286540260182,0.03215075248703342,171.0,94088.0
Suva,94088.0,89491.0,447.0,1040.0,3110.0,0.9511414845676388,0.004750871524530227,0.011053481846781735,0.03305416206104923,172.0,94088.0
Suva,94088.0,89468.0,440.0,1039.0,3141.0,0.950897032565258,0.004676473089023042,0.011042853498852138,0.03338364084686676,173.0,94088.0
Suva,94088.0,89407.0,434.0,1022.0,3225.0,0.9502487033415525,0.004612703001445455,0.010862171584048976,0.03427642207295298,174.0,94088.0
Suva,94088.0,89317.0,425.0,1057.0,3289.0,0.9492921520278887,0.0045170478700790745,0.0112341637615849,0.03495663634044724,175.0,94088.0
Suva,94088.0,89263.0,401.0,1064.0,3360.0,0.9487182212396905,0.004261967519768727,0.011308562197092083,0.03571124904344869,176.0,94088.0
Suva,94088.0,89198.0,421.0,1050.0,3419.0,0.9480273786242667,0.004474534478360684,0.011159765326077714,0.036338321571294956,177.0,94088.0
Suva,94088.0,89137.0,452.0,1052.0,3447.0,0.9473790494005612,0.004804013264178216,0.01118102202193691,0.0366359153133237,178.0,94088.0
Suva,94088.0,89119.0,439.0,1065.0,3465.0,0.9471877391378284,0.004665844741093444,0.011319190545021682,0.03682722557605646,179.0,94088.0
Suva,94088.0,89059.0,427.0,1039.0,3563.0,0.9465500382620525,0.00453830456593827,0.011042853498852138,0.037868803673157043,180.0,94088.0
Suva,94088.0,88940.0,423.0,1062.0,3663.0,0.9452852648584305,0.00449579117421988,0.011287305501232888,0.03893163846611683,181.0,94088.0
Suva,94088.0,88865.0,418.0,1085.0,3720.0,0.9444881387637105,0.0044426494345718905,0.011531757503613639,0.0395374542981039,182.0,94088.0
Suva,94088.0,88830.0,410.0,1066.0,3782.0,0.9441161465861746,0.004357622651135108,0.011329818892951279,0.04019641186973897,183.0,94088.0
Suva,94088.0,88751.0,432.0,1076.0,3829.0,0.9432765070997364,0.004591446305586259,0.011436102372247257,0.040695944222430065,184.0,94088.0
Suva,94088.0,88697.0,454.0,1071.0,3866.0,0.9427025763115381,0.004825269960037412,0.011382960632599269,0.041089193095825184,185.0,94088.0
Suva,94088.0,88656.0,456.0,1052.0,3924.0,0.9422668140464247,0.004846526655896607,0.01118102202193691,0.04170563727574186,186.0,94088.0
Suva,94088.0,88553.0,484.0,1057.0,3994.0,0.9411720942096761,0.005144120397925347,0.0112341637615849,0.04244962163081371,187.0,94088.0
Suva,94088.0,88465.0,483.0,1055.0,4085.0,0.9402367995918715,0.005133492049995749,0.011212907065725704,0.04341680129240711,188.0,94088.0
Suva,94088.0,88376.0,497.0,1082.0,4133.0,0.9392908766261372,0.005282288921010118,0.011499872459824844,0.043926961993027806,189.0,94088.0
Suva,94088.0,88293.0,495.0,1086.0,4214.0,0.9384087237479806,0.005261032225150923,0.011542385851543236,0.044787858175325226,190.0,94088.0
